index,height,upper_leg
54563,174.2,42
54564,174.1,36
54565,169,36.2
54566,163.3,37
54567,172,42.5
54569,180.3,40.8
54570,157.8,37.6
54571,163.1,38
54572,173.8,41.5
54574,165.4,38.3
54575,163.1,38
54577,163,36.3
54580,158.7,36.2
54581,180,44.3
54584,170.7,43.3
54586,177.4,42.5
54587,159.4,35
54589,171.3,37
54590,152.5,35.4
54591,165.2,36.3
54592,157.5,36.9
54594,165.6,40.2
54595,172.8,39.6
54597,135.5,31.1
54598,159.2,35.4
54600,174.1,39.9
54601,163.3,35.7
54603,158.2,36.8
54604,171,40
54605,153.3,35.6
54607,166.2,39
54611,181.5,41.9
54612,148,33.1
54613,175,40
54615,162,36.2
54616,148.2,37.2
54618,182.6,42.4
54619,153.6,35.2
54620,159.8,33.5
54621,151,35.3
54623,157.7,34.5
54625,140.7,33
54626,153.8,34.2
54627,176.7,39.1
54628,174.2,38.4
54629,165.5,38.9
54630,157.6,37.3
54631,166.9,34
54632,172.5,38.3
54633,150.9,32
54634,174.6,37.7
54636,184.1,41.8
54637,143.8,33.4
54638,174.1,42
54639,172.8,37.8
54640,166.6,38.5
54641,175.4,36.7
54642,172.5,38.6
54643,155.6,38.6
54644,157.1,33.7
54645,180.5,43.5
54646,150.8,34.3
54647,165.8,40.1
54648,161.9,39.3
54649,156.3,37.9
54650,157.3,37.6
54651,173.4,40.8
54652,175.5,41.5
54654,173.8,45.2
54656,151.2,36.2
54659,160.8,34.7
54660,182,42.6
54661,161.8,33.5
54662,170.5,38.2
54663,177.2,39
54665,160.9,38
54666,177.4,43
54667,170,42.6
54668,180.4,42.2
54669,177.7,42
54670,167.4,37.6
54673,162.8,40
54675,161.6,37.6
54676,173.8,43.9
54678,160.7,37.2
54679,169.7,38.4
54680,171.3,35.7
54682,188.6,46.1
54683,168.7,35.7
54685,155.3,37
54686,167.8,38.7
54687,145.5,33
54689,167.7,39.8
54692,178.7,41.4
54697,128.2,29.4
54698,155.9,35
54700,164.7,40.1
54701,179.3,47.3
54702,155.3,37.4
54703,163.1,37.8
54704,156.5,34
54706,166.8,41.5
54707,161.8,31.1
54708,163.3,38.4
54709,182.3,38.2
54710,160,35.1
54711,173.2,40.9
54712,137,30.2
54713,168.4,42
54716,163.2,37.9
54717,158.2,32
54718,131,32
54719,166.6,38.1
54720,154.2,33.4
54721,171.7,41
54722,157.5,38.5
54725,163.3,34.5
54726,156.7,39
54728,166.2,38.4
54730,163.3,36.3
54732,183,43.3
54733,171.8,37.9
54734,185.7,41.2
54735,140.2,31.8
54736,183.4,42.2
54737,163.9,35.5
54738,179,42.1
54740,163,36.9
54741,161.6,38
54743,157.7,31.7
54744,167.9,39.1
54746,176.1,39.4
54747,177.5,45.6
54748,163.6,38.5
54750,161.9,36.8
54752,159.4,36
54753,170.2,41.3
54754,150.6,32.3
54757,150.3,32.2
54758,170.5,38.9
54759,162,40
54760,162.1,35.5
54761,152.8,32.5
54764,177,39.2
54765,145.2,32.3
54767,155.7,35.9
54768,193.1,47.4
54769,187.5,42.8
54770,168.6,41.6
54771,171.7,33.6
54773,156.1,36.8
54775,156.6,38.7
54776,163.2,40.8
54777,157.6,33.5
54778,154.7,36.4
54779,179.8,42
54780,171.2,38.6
54783,159.5,35.5
54784,166.9,35.7
54786,158.9,36.1
54787,174,41.3
54788,174.9,39.5
54789,151.1,35.8
54790,169.1,35
54791,164.8,36.8
54793,162.5,38.7
54794,192.3,43.1
54797,181.1,41.1
54800,170.6,41.4
54802,184.3,42
54803,190.5,43.8
54804,142.8,30.7
54806,161,34
54808,168.3,37
54809,156.2,41
54810,155,32.8
54811,163.3,37.6
54812,162,34.2
54814,164,36.6
54815,169.6,39.4
54816,147.6,33
54817,152.3,35
54818,163.7,37.6
54820,179.8,43.8
54821,168.9,38.2
54822,179.6,38
54823,155.8,39.1
54825,169.6,43
54826,162.6,35.2
54827,177.8,45
54828,154.2,37.6
54829,163.5,39.9
54830,174.6,41.8
54831,156.1,33.7
54832,150.2,33.8
54833,168.1,39.5
54834,158.7,37.5
54838,161.4,37.4
54839,166.7,35.8
54840,170.3,43
54841,155.8,36.5
54842,181.4,45.9
54843,181.3,44.2
54844,150,33
54845,158.3,38
54846,163.6,40
54847,172.1,38.8
54848,171.4,42.7
54850,183.8,46.4
54851,176.3,42.1
54852,139.2,34.4
54853,162.4,38.6
54855,142.1,34.7
54856,176,42.6
54857,138.4,31.4
54859,166,34
54860,158.7,39
54861,158.9,31.5
54862,171.3,36
54863,172.1,39.8
54865,173.7,39.7
54866,172.1,38.5
54867,168.4,40
54868,138.8,34.4
54869,169.5,35.3
54870,172.9,40.4
54872,178.3,41.4
54873,162,32.6
54874,173.5,41.2
54875,182.7,44.4
54876,181.1,39.2
54880,175.2,42.7
54882,161.7,36.2
54884,157.2,35.7
54885,141.9,31.5
54886,163.4,36.7
54887,175.8,39.8
54889,136.3,32.7
54891,182,47.2
54892,153,35.4
54894,153.4,32.6
54895,163.7,34.9
54896,148.8,35.6
54897,156.8,36.3
54898,156.9,35.6
54899,179.5,42.1
54900,172.2,37.5
54901,169,38.7
54902,145.2,34.3
54903,160.5,36.2
54904,162.5,39.8
54905,168.4,37.6
54906,153.7,37
54907,171.7,41.1
54908,171.4,39.9
54910,161.5,37.2
54913,154.8,37.3
54914,185.4,42
54915,156.6,35
54917,181.5,42.2
54918,131.6,30.6
54919,169.8,37.8
54920,177.2,42.8
54921,171.1,39
54923,188.6,45
54924,180.8,40.7
54925,180.2,43.5
54927,161.2,35
54930,138.2,31.9
54931,182.9,45
54932,154.3,34.4
54933,177.2,43.1
54934,172.1,40.9
54935,180.3,41
54936,189.8,47.2
54938,135.1,32
54939,168.6,39.6
54940,155.8,36
54941,164.1,37.5
54943,170.2,39.5
54944,165.8,40.5
54945,157.1,37.1
54946,130.2,30
54948,169.9,34.8
54950,162.1,40.1
54951,159.9,36
54952,158,35.1
54954,168.5,39.5
54956,167.1,39.8
54957,180.4,40.5
54958,163.1,33
54959,168.3,36.9
54960,169.9,39.1
54962,156.4,38
54963,159.6,38.3
54964,171.7,41.5
54965,150.1,35
54966,179.1,39.8
54968,187.5,46.9
54970,157,35.1
54971,170.6,43.8
54972,162.8,37.6
54973,149.2,36
54974,167.7,36.6
54977,177.5,41.3
54978,166.6,38
54980,159,31.8
54983,178.9,40.2
54984,162.2,37
54985,147.8,36
54987,148.5,31.4
54989,183.3,44.9
54990,162.8,34.2
54993,156.6,32
54994,155.9,29.3
54996,145.3,28.8
54997,135.6,29.5
54998,149.5,38.5
54999,156.3,34
55000,161.6,31.8
55002,160,37.9
55003,179,41.3
55004,181.7,42.1
55006,172.9,39.3
55007,163.5,37.5
55010,152.4,36.1
55011,167.7,41.1
55012,169.6,36.1
55013,188.3,43.2
55014,143.4,25
55015,159.9,35.8
55016,140.9,32.9
55017,189.7,45.2
55018,179.3,43.6
55019,188.3,38.2
55020,177.5,39.6
55021,176.7,41.6
55022,140.3,30.7
55023,183,47.2
55024,172.9,42.8
55025,128.1,28.5
55026,162.1,40.2
55028,150.4,35.4
55030,161,35.5
55032,152.6,35.6
55033,168,33.4
55034,175.7,41
55035,160.2,35.8
55036,162,37.3
55038,163.2,38.8
55039,168.9,42.1
55040,165.4,41.8
55042,189.3,45.2
55044,168.7,36.2
55045,181.8,43.4
55046,151.7,33.6
55047,163.6,29
55049,147,35.2
55051,167.7,39.7
55052,158.7,37
55053,156.8,37.1
55054,174.6,37.5
55055,167.9,34.4
55056,168.2,42
55057,157.7,35.2
55058,170.8,38.5
55059,176.4,42.6
55062,170.1,38.3
55063,168.3,37.2
55065,175,42
55068,173.8,43.2
55069,175.4,40.2
55070,180.3,40.4
55072,150.2,34.4
55073,164.2,34.6
55075,184.8,39.5
55076,157.4,35
55077,165,37
55079,192.8,44
55084,171.6,42.4
55085,170.8,44.2
55086,159.4,42
55087,158,35.1
55088,178,46.9
55089,171,39.2
55090,165.7,37.7
55091,171.4,40.5
55092,174.1,41
55093,185.2,46
55094,177.8,40.3
55096,171.5,40.5
55097,154.2,36.8
55099,151.8,29.3
55100,170.3,40.4
55101,144.8,34.2
55102,180.2,39.8
55104,160.1,37.6
55105,149.5,37
55107,166.4,37.6
55108,154.8,33.2
55110,186.2,41.9
55112,158.6,35
55113,182.1,44.1
55114,169.8,39.8
55115,162.2,41.1
55117,163.6,36.5
55118,171.2,40.6
55119,167.9,35.6
55120,164.6,41.2
55121,176,42.5
55122,130.9,30.9
55123,157,38.4
55125,152.6,35.6
55126,175.7,47.5
55127,155.7,34
55133,176.6,44.6
55135,177,45.5
55137,160.3,40
55138,159.7,36.5
55139,165.5,42
55140,157.2,40.1
55143,181.6,46.3
55146,160.5,36.4
55147,162.1,36.3
55149,154,35.8
55150,191.8,47.5
55151,148.3,36.3
55152,145.1,30.2
55153,148,36.4
55155,178.2,44.3
55156,164.5,42.6
55157,166.5,37.7
55158,168,39.2
55160,158.5,38.2
55161,167.5,34.2
55162,162,35.3
55163,177.3,41.6
55165,162.8,34
55166,182.5,43.6
55167,161.7,36.4
55168,164,33.7
55170,165.3,40
55171,161.2,37.7
55172,193.3,45.3
55173,157.2,34
55174,158.1,33.5
55176,166.9,31.2
55177,181,39.3
55178,159.4,42
55179,168.6,42
55180,186.5,46.1
55182,154.5,37.1
55183,118,25
55184,158.4,37.9
55185,166.2,36.8
55186,168.3,41.3
55187,171.3,42.1
55188,161.6,39
55189,179.7,39.7
55190,162.7,34.7
55191,150.2,32.6
55192,169.9,42
55193,171,40
55194,155.3,38.4
55196,176.8,37.8
55197,136.2,28.2
55198,166.3,43.2
55200,161.4,40.1
55202,172.2,39.8
55205,150.8,34.5
55206,163.9,39.2
55208,174.8,37.6
55210,170.2,43
55211,186.8,45.6
55212,178.3,42
55213,152.4,34.8
55214,173.5,38.5
55215,157.5,39.5
55217,157.3,37.2
55219,155.3,31.2
55220,148.6,33.4
55223,162.8,34.3
55224,187,45.5
55225,142.6,35
55226,153.3,35.3
55227,170.5,40.1
55228,178.5,40.1
55230,166.2,39.7
55231,161,36.9
55233,150.4,35.9
55234,147.3,27
55235,159.6,36.8
55236,160.3,37.9
55238,160.8,38.7
55239,161.5,35.8
55240,161.4,35.5
55241,181.3,44.9
55243,160.6,31
55244,170.6,36.2
55245,157.8,35.7
55246,167.6,39.4
55249,189.1,43.7
55250,167.8,40.3
55251,151.6,36.6
55254,169.9,37.5
55256,176.9,39.4
55258,166.6,39.8
55259,160.5,39.4
55260,169.6,37
55261,184.2,44.2
55265,155.1,34.3
55266,163.9,32.4
55268,173.1,39
55270,163.7,38.2
55272,170.3,39
55273,172.8,45.1
55276,173.5,36.2
55277,178.7,41.7
55278,129.7,28.9
55279,152.2,36.4
55281,145.1,28.1
55282,168.1,38.8
55283,181.1,44.5
55284,132.6,33.4
55285,171.6,39.7
55289,145.8,29
55290,153.9,34.5
55291,157.6,41.4
55292,165.5,34
55293,178.9,44.3
55294,175.7,37.9
55295,179.5,38.9
55297,149.1,34.1
55298,154.4,32.8
55299,165.7,38.2
55301,158,32.9
55302,138.6,32
55303,159,27
55305,180.3,43.7
55306,161.2,36.2
55308,181,40.5
55309,132.5,32.4
55310,166.2,39.1
55311,145.6,33.6
55312,172.3,36
55313,160.6,35.3
55314,144.5,39.2
55316,176.7,36.8
55317,155,31.6
55318,158.4,37.1
55319,160.6,37
55321,151.7,37.7
55322,166.5,35.4
55323,175.6,39
55324,177.8,39.3
55325,175.5,41.1
55326,159.3,35.9
55328,163.5,37.5
55330,167.9,34.3
55331,174.9,40.2
55332,158.1,29.8
55333,159.2,37.6
55335,176,42.2
55336,182.9,43.6
55337,156.9,32.4
55338,175.2,41.5
55339,150.2,37
55340,158.9,39
55342,162.9,37.1
55343,153.4,38.1
55344,125.3,29.2
55345,168.1,40.5
55348,165.1,34.3
55349,159.7,35
55352,176,36.1
55353,172.3,43.8
55354,179.3,42.5
55355,166.1,37.8
55356,166.5,39.7
55357,152.8,37
55358,154.6,31.7
55359,167.1,37.8
55362,156.5,36.7
55363,136.2,29.5
55365,171.6,42
55366,163.9,40.2
55367,155.6,32.9
55368,172.9,42.2
55369,161.5,34.9
55370,177.8,46
55371,169.6,37.4
55374,153.5,36.4
55375,169.6,38.9
55376,155.8,33.7
55377,162.5,37.5
55378,166.2,42.5
55381,160.4,37.8
55382,154.9,39
55383,152.4,36
55384,158.3,36.6
55385,151.9,36.5
55386,169.5,41.4
55387,146.4,35.5
55388,149.3,34.5
55389,174.9,41.8
55390,164.1,39.2
55391,161.4,35
55392,151.5,30.5
55394,191.8,49.8
55395,154.2,33
55396,176.9,44
55397,168.8,34.3
55398,171.3,35.4
55399,163.9,42.9
55400,166,38.5
55401,175.9,42.5
55402,165.6,36.8
55403,137.6,37
55404,166.3,39
55405,176.5,42.2
55406,179.8,40.3
55407,134.2,34
55409,144.4,34.1
55410,138.8,29.7
55411,166,34
55412,150.4,36.9
55413,183.1,37
55414,145.1,28.3
55415,164.6,37.3
55416,172.4,36.3
55417,155,35
55418,156.7,38.2
55419,174.3,43.6
55420,189.2,46.2
55421,128.8,30.8
55423,178,35
55424,165.8,36.1
55426,180.3,42.2
55427,152.4,37
55429,175.8,46
55430,154.2,38.2
55431,156.5,36.1
55432,166.2,39.4
55433,155.3,35.7
55434,172.2,41.5
55435,171.5,39.3
55436,156.9,34.3
55438,182.2,40.3
55440,149.6,38.4
55441,174.1,38.7
55443,135,32.8
55446,164.4,39.4
55447,152.7,33.3
55448,165.9,36.1
55450,160.2,35.4
55451,162.2,36.7
55452,166.8,41.1
55453,189.1,45.1
55455,175,43.6
55456,168.2,37.1
55457,125.4,27.1
55458,180.5,40.4
55459,165,36.5
55461,147.6,35.2
55464,186.1,45.4
55466,188.9,49.8
55468,176.5,44.2
55471,170.4,38
55472,160.8,37.1
55473,183.3,42.3
55474,143.2,32.9
55475,167.1,33
55476,158.8,35.9
55477,173.2,38.4
55478,177.1,42.1
55479,178.7,49.1
55480,163.5,41.3
55481,177.9,42.1
55482,132.8,32.2
55483,165.2,38.9
55484,154.4,31.5
55486,166.6,39
55487,161.5,39
55488,155,30.1
55492,158.4,32.9
55493,161.7,33.9
55495,177.3,45.1
55496,175.7,40.1
55497,158.9,37.5
55498,172.7,35.3
55499,136,32.4
55501,143.3,30.7
55502,179.3,44.2
55503,166.1,38.6
55504,161.4,34.8
55505,157.2,35.7
55506,166,41
55508,178.4,40.2
55510,161.2,38
55511,161.5,36.1
55512,150.3,29.1
55513,166.1,42
55515,178.5,46.4
55516,166.5,40.7
55518,165,38.4
55520,155,33.7
55522,177.5,44.4
55523,150.8,33.9
55524,146.5,32.3
55525,170.2,38.6
55526,187.1,40.3
55527,181.5,43.8
55529,179.2,42.4
55530,180.6,41.2
55531,157.2,36.4
55532,161.1,34.6
55533,184.9,47
55536,159.7,36.4
55538,135.2,31.4
55539,161.1,38.5
55540,162.1,40.3
55541,176.2,42
55544,149.7,32.8
55545,184.1,41.8
55546,137.4,32.6
55547,168.3,41.6
55548,152.5,36.5
55549,163.6,38.6
55550,167.3,41.7
55552,177.6,42
55553,143.7,31.7
55555,181.7,44.2
55557,154.4,29.2
55558,184.9,41.6
55559,160.6,36.1
55560,181.1,40.4
55562,155.5,38.9
55563,177.6,40.1
55564,160.9,40.1
55565,157.8,35.6
55566,132,32
55567,179.9,41
55568,155.7,34.8
55569,180.1,44.4
55571,151,36
55572,163,37.4
55575,179.6,39.5
55576,154.4,35.4
55577,152.6,32.4
55578,162.8,35.4
55580,157.5,33.5
55582,181.4,45.5
55583,174.3,41.2
55590,156.6,32.3
55592,170.6,41.2
55593,172.7,40.5
55595,155.5,38.8
55596,141.7,33
55597,176.5,42.4
55598,169.3,40.9
55600,176.3,39.1
55601,158.5,36.1
55602,180.7,42.5
55604,172.6,35.1
55605,168.4,37.3
55606,156.7,35.5
55607,157.5,36.1
55608,168.6,37.4
55611,169.9,42.5
55613,175.6,40
55615,172.7,39.1
55616,175.1,39.2
55617,186.8,47
55619,171.1,41.1
55620,162.4,36
55622,156.5,36.4
55624,173.5,40.3
55625,142.4,33.1
55626,171.7,34
55627,132.7,29.5
55628,153.8,32.3
55630,159.3,37.5
55631,184.7,50.5
55632,173.1,37.1
55633,161.3,38.6
55636,168.4,40.3
55638,155.5,34.8
55639,179.4,40.5
55640,152.6,30.5
55641,173.3,41.4
55642,138,35
55644,171.1,39.8
55645,162.1,38.1
55646,152.6,34
55647,163.6,38.5
55648,165.9,38.1
55651,165.5,39.7
55652,171.3,43
55653,175.5,41
55654,143.3,31.2
55655,135.9,32
55657,157.2,38.4
55660,172.5,39.6
55662,173.6,37.4
55664,170.9,35
55665,148.3,30.7
55666,173.1,41
55667,162.5,42.5
55668,180.7,47
55669,172.9,42.1
55670,158.3,37.5
55671,148.7,31.1
55672,158.2,33.3
55673,158.9,38
55676,174.2,43.3
55677,179.9,46.8
55678,170.7,39.1
55679,164.2,41
55681,160.2,39.5
55682,159.4,33.2
55685,164.4,37
55686,171.2,38.6
55687,173.4,39.9
55688,163.8,39.4
55690,180.9,43.5
55691,183.7,41.5
55692,170,37.2
55693,168.2,40.8
55694,133.1,32.4
55695,184.9,47.4
55697,154.8,34.4
55698,175.8,42.8
55699,140.2,32.7
55700,175.3,41.2
55702,165.4,32.2
55703,171.2,33.1
55704,157.6,37.8
55706,178.8,41.4
55709,188.2,47.2
55710,137.7,31.1
55711,156.8,37.8
55712,147.7,34.7
55714,151.2,35.5
55716,165.2,40
55717,150.2,30.1
55720,165.8,41
55721,179.1,41.1
55724,173.9,42.5
55725,161,37.3
55727,153.9,36.3
55729,171.1,41.5
55730,161.3,35.5
55731,177.1,45
55732,161.5,36.2
55734,180.9,44
55735,162.6,39.4
55736,183.7,41.6
55739,152.2,34.2
55740,148.4,33.4
55742,134.4,26.2
55743,175.3,34.8
55744,165.7,39.3
55747,173.4,39.3
55749,158.9,38.6
55750,148.9,34.2
55752,147.4,33.3
55753,164.1,37
55754,173.9,38
55755,157.6,40
55756,173.4,40.1
55758,181.8,41.6
55759,146.6,29.4
55760,165.1,39
55761,152.4,35.4
55762,163.8,37.4
55763,142.9,29.5
55765,176.5,43.2
55766,168.3,35.7
55768,178.5,40.5
55769,154.4,38.1
55770,139.8,24.9
55771,165.5,36.8
55772,153.4,32
55774,168.1,39.5
55775,157.4,29.9
55776,170.4,38.8
55777,157.3,32.2
55779,154.7,34.4
55780,156.4,30.6
55781,154.9,35
55782,166.3,40.2
55783,168.4,39.5
55784,169.2,39.4
55785,152.5,31.1
55786,156.1,36.4
55788,168,39.7
55789,169.8,37.1
55790,158.6,37
55792,157.4,35
55794,163.5,36.4
55795,154.3,31
55796,152.1,37.1
55797,179.3,45
55798,161.7,34.4
55800,169.5,40.5
55801,159.8,38
55802,165.9,38.9
55808,184.7,44.5
55809,134.8,30.5
55810,138.4,31.5
55811,157.9,35.7
55812,177.4,41.1
55813,169.5,41.5
55814,164.7,42.3
55818,179.9,42
55819,149.6,34.5
55820,176.5,44.8
55821,154.7,36.1
55822,162.1,37.6
55825,132.5,29.3
55826,129.5,27.7
55828,168.7,38.9
55829,161.8,38.5
55830,158.8,37.3
55831,168.1,36
55833,170.1,37.4
55834,142,32.8
55838,174.8,43
55839,161.3,39.6
55840,172.8,41
55841,137.2,33.5
55842,157.1,37
55843,161.4,37.5
55844,166.6,35.2
55845,150.3,34.6
55846,139.2,37.8
55847,158.2,35.4
55848,164.1,38.6
55849,165.3,37.6
55850,165.3,39
55851,177.4,42
55853,180.9,32.7
55854,171.6,40
55855,154.2,33.9
55856,170.3,39.7
55857,174.2,38.6
55859,165.5,37
55862,168.5,36
55864,144.8,28.2
55866,164.5,39.5
55868,156.1,36
55869,182.1,41.5
55870,178.1,41.2
55871,162.8,38.4
55874,151.2,34.2
55875,173.8,37
55876,122.6,27
55877,186.1,47
55878,170.3,42
55880,167.9,37.8
55881,161.1,36.1
55882,153.1,37.1
55883,161.9,33.6
55884,164.5,37.3
55885,149.9,31.5
55886,164.5,38.1
55887,160.9,34.9
55888,131,27.7
55891,170.9,39.4
55892,157.8,37.6
55893,159,37.5
55895,177.3,43
55896,189.8,45
55897,127.8,30.5
55898,165.9,37.2
55899,162.4,38
55900,138,32.8
55901,154.7,37.2
55902,153.2,43
55903,177.2,45.2
55904,154.1,39.4
55905,173.2,40.1
55907,151.6,34
55909,180.7,42.6
55912,178.1,42.2
55913,150.8,31.6
55914,161.2,35.9
55915,182.5,42.1
55916,156.7,36.5
55918,176,37.6
55919,179.4,46.4
55920,180.6,43.3
55921,164.2,39
55922,181.3,42
55924,160.7,35.1
55926,167.7,31.7
55927,164.4,40.2
55931,156.5,35.3
55932,156.5,37
55933,168.8,38.4
55936,191.4,48.3
55937,161.1,39
55938,183.8,48
55940,165.5,41.8
55941,158.1,34.5
55942,171.7,43
55944,172.3,36.8
55947,174.9,43
55948,174.5,37.1
55949,160.1,34.5
55951,167.2,39.8
55953,181.2,41.9
55954,165.1,38.1
55956,167.8,39.4
55957,151.5,34.4
55958,168.1,36.3
55959,168.2,38.1
55960,180.7,40.1
55961,159.6,37.3
55963,175.7,38.9
55964,171,39.1
55965,169,43.3
55966,168.9,35.3
55967,175.2,44.8
55969,172.6,39.8
55970,165.2,42.4
55971,170.7,44
55972,159.5,34.1
55973,188.7,46.5
55974,161.8,34.3
55979,167.9,40
55980,179.9,36.4
55982,185.1,42.3
55984,158.7,35.6
55985,154.2,33.8
55986,188.9,48
55987,154.6,36.5
55988,172.5,36.1
55993,171.2,40
55994,132.2,30
55995,128.5,30.6
55996,149.8,32.8
55997,160,42.5
55998,147,30.7
55999,171.7,38.5
56000,162.8,38
56001,136.6,29.5
56002,125.1,28.1
56003,138.7,31.2
56005,167.2,31.6
56008,174.9,41.3
56010,179.9,42.2
56011,163,40
56013,158.3,26.6
56015,165.7,36.6
56016,154.1,39.5
56018,171.3,43
56019,165.1,37.2
56021,178.5,41.4
56022,157.5,35
56024,162.8,39
56025,160.1,34
56026,163,37.5
56028,168.3,38.9
56029,154.3,36
56030,194.9,46.2
56031,171.3,35.2
56032,177.3,39.6
56033,154.9,36.5
56034,170.6,41.4
56035,190.9,46.7
56039,160.2,36
56040,163.9,37.4
56041,170.2,39.2
56042,159.5,37.9
56044,168.8,39.8
56046,152.4,35.6
56047,168.1,39
56048,159.6,37.8
56049,161.8,38.4
56050,132.6,30.9
56051,175.9,40
56052,169.8,40
56053,183.9,41.2
56054,175,44
56055,139.2,31.6
56056,179.4,44.1
56057,151.7,29.5
56058,158.3,36
56059,182.4,39.5
56060,162.8,36.5
56062,172.3,40.1
56063,173.1,39
56064,153,36.5
56065,178.4,42
56066,174.7,35.9
56067,170,36.8
56068,145.6,34.2
56069,149.7,34
56070,174.4,46.6
56072,175.6,42.5
56073,158.9,35.7
56074,183.3,44.1
56075,181,43.4
56077,178.4,42.8
56078,156.3,34
56079,156.8,37
56081,164.9,39.7
56082,169.9,41
56083,174.7,40
56084,172.4,41.2
56085,179.8,40.2
56086,167,38.3
56087,172.1,41.2
56088,162.7,38.2
56089,168.2,36.5
56090,155.7,33.6
56091,168.3,39.3
56092,174.7,38.2
56093,155,33.2
56096,195.9,41.3
56097,135.5,32.1
56098,168.4,39.3
56099,173.7,38.1
56101,162.7,39.5
56106,158.4,36.5
56107,192.5,46.5
56109,164.5,37
56110,155.7,37
56114,167.1,35.3
56115,167.2,37
56116,158.1,33.7
56117,149.6,34.1
56120,149.9,33.3
56122,164,36.1
56123,174.2,38.5
56124,133.6,29.1
56126,151.4,32.8
56128,160.4,35.4
56129,157.1,34.7
56130,161,36
56131,151.5,33.4
56132,160.1,37
56135,163.4,40
56137,126.1,26.6
56138,156.9,35.8
56139,152.2,36
56140,173.2,39.1
56142,170.4,42
56144,158.8,36.7
56145,161,41.4
56146,159.9,36.8
56147,153.4,37.4
56149,171.4,40
56150,172.3,35.8
56152,165.9,37.2
56153,124.6,28.2
56155,188,43
56158,147.9,37
56159,165.6,40.1
56160,156.1,30.6
56161,149.9,33.8
56163,163.7,36.7
56164,158.3,38
56167,157.3,36
56168,136.4,31.8
56169,150.1,33.2
56170,137.5,34.6
56171,164.6,31.3
56172,157.6,36
56173,192.6,48.7
56176,173.2,44.4
56177,159.3,34.6
56179,173.7,41.1
56180,166.7,44.8
56181,157.4,35.2
56183,139.7,31.2
56185,194.9,47.4
56186,174.4,41
56187,194.4,43.5
56188,170.2,40.1
56190,155,35.1
56191,171.5,41.7
56192,146.9,33.5
56193,167.6,38.3
56194,158.8,38
56195,157.7,32.1
56196,180,41.6
56198,165.1,36.5
56200,172.3,41.8
56201,154.9,34.6
56202,169.4,43.1
56203,157.2,38.1
56204,173.4,41.4
56206,166.2,40
56207,151.4,35.6
56208,162.4,40.8
56211,165.3,38
56213,185.8,45.5
56214,175.7,44.2
56215,170.6,39.6
56216,171.7,40.1
56218,157.4,35.6
56219,173.8,41.1
56220,160.8,34.2
56221,165.1,37
56222,172.9,38.6
56223,131,27.7
56224,151.9,37
56225,183.9,43.4
56226,156.5,37.6
56228,186.8,46.4
56229,135.6,29.2
56230,166,38.1
56231,160.2,35.9
56232,154.6,35.5
56233,148,34.3
56234,185.9,42.6
56235,159.8,40.8
56237,151.7,39.9
56239,180.2,46.5
56240,179.2,41.2
56241,183,49.8
56242,165.7,39.3
56243,175.1,41.7
56244,157.2,37.4
56245,178.1,38.4
56247,132.2,32
56248,156.1,34.2
56249,150.5,39.2
56251,168.1,40
56252,186.2,46
56253,169.3,37.5
56254,154.9,33.2
56256,179.6,44.4
56257,174.8,42.5
56258,176.2,42.3
56259,176.8,38.8
56260,159.2,39.5
56263,154.8,36.4
56264,172.5,44.5
56265,157.4,35.2
56266,178.5,41
56267,160.2,33
56272,130.3,31.1
56275,182.6,40.7
56276,151.4,35.4
56277,167.9,39.4
56278,174.4,45
56280,154.9,31.7
56281,169.4,39.2
56282,172.2,40.6
56283,153.2,32
56284,170.3,40.5
56285,166.8,39.1
56286,166.9,35.5
56288,173.2,37.3
56289,158.4,32.3
56291,175.9,45.4
56292,173.2,36.3
56293,180.7,42.8
56294,154.8,36.5
56295,173.9,41.1
56297,161,35.1
56300,139.5,30
56301,152.8,36.7
56302,172.8,42
56304,151,35.2
56305,150.2,35
56306,161.2,39.5
56307,181.6,43
56308,151,34.2
56309,158.8,34.8
56311,169.7,39.5
56313,166.1,31.1
56314,165.8,38.1
56317,178.4,43.3
56318,156.3,37
56319,171.5,39.1
56320,169.4,48.6
56321,165.2,39.6
56322,138,32.3
56323,163,36.5
56324,159.2,37
56325,161.4,40.2
56326,159,37.5
56328,174.7,40.8
56329,165.5,40
56330,173.4,40
56331,165.9,36
56332,178.3,40.5
56334,167.9,33.5
56335,147.2,35.5
56336,175.9,42.2
56337,180.7,41.3
56338,137.3,33
56339,183.6,37.5
56340,128.3,30
56342,129.8,28.5
56344,143.8,27.6
56348,172.8,36.9
56349,178.5,44
56350,161.2,39.6
56352,159.4,25.8
56353,169.8,42.6
56355,169.6,41
56356,156.8,31.7
56357,157.2,39.8
56358,156.1,36.7
56359,151.7,30.2
56361,176.4,44.1
56362,143.4,32.4
56363,165.4,38.9
56364,185.6,45.2
56365,157.9,33.6
56367,148.4,34.8
56368,161.3,35.6
56369,184.2,44.9
56371,149.5,33.1
56372,170.8,41.4
56374,150.6,34.3
56375,168.3,39.2
56377,166.9,40.4
56379,160.9,33.9
56380,176.8,38.7
56381,180.9,43.8
56382,178.1,41.7
56383,163.8,34.1
56384,149.5,33.1
56387,158.2,32.1
56388,155,35.5
56389,163.4,35.5
56390,165,36
56391,129.2,32.1
56392,165.1,38.8
56393,149.9,34
56394,165.2,40.8
56396,166.9,38.9
56398,165.6,39.5
56399,166,37.3
56401,159.7,38
56402,158.6,35.3
